"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y"
"1383",0.0735294117647059,0,0.5,0.333333333333333,0,0.0484825707037489,1,0,0,0.166666666666667,0.727272727272727,0.0678583250579278,0,0.369266055045872,0.04,0,"no"
"1024",0.191176470588235,0,0.5,0.666666666666667,0,0.0444692017556811,1,0,1,0.133333333333333,0.727272727272727,0.0443561734524992,0,0,0,1,"no"
"4353",0.411764705882353,0.0909090909090909,0.5,0,0,0.0799318129957987,0,0,0,0.4,0.0909090909090909,0.1012909632572,0.0204081632653061,0,0,1,"no"
"3245",0.470588235294118,0.363636363636364,0.5,1,0,0.054026120454759,0,0,0,0.4,0.0909090909090909,0.0936775902019199,0.0204081632653061,0,0,1,"no"
"2175",0.235294117647059,0.636363636363636,0.5,0.333333333333333,0,0.0554623427873451,1,0,0.5,0.433333333333333,0.454545454545455,0.0324395895398875,0.26530612244898,0,0,1,"no"
"3904",0.544117647058823,0.0909090909090909,0.5,0,0,0.0501067099770473,1,0,1,0.266666666666667,0.727272727272727,0.0238331678252234,0,0,0,1,"no"
"1344",0.411764705882353,0.818181818181818,0.5,0.333333333333333,0,0.0610193151769775,1,0,1,0.333333333333333,1,0.028798411122145,0,0.115825688073394,0.08,0.333333333333333,"yes"
"1913",0.514705882352941,0.0909090909090909,0.5,0.333333333333333,0,0.0444692017556811,0,0,0.5,0.5,0,0.450844091360477,0,0.173165137614679,0.04,0,"no"
"998",0.220588235294118,0.363636363636364,1,0.666666666666667,0,0.0535026375484893,1,1,0,0.633333333333333,0.818181818181818,0.0883813306852036,0,0.212155963302752,0.04,0,"no"
"601",0.573529411764706,0.454545454545455,0,0.666666666666667,0,0.0480127783519684,1,1,0,0.233333333333333,0.454545454545455,0.171797418073486,0.0408163265306122,0,0,1,"no"
"1181",0.176470588235294,0.818181818181818,0.5,0.666666666666667,0,0.0530059999194642,1,0,0,0.1,0.727272727272727,0.11519364448858,0.0612244897959184,0,0,1,"yes"
"776",0.264705882352941,0.363636363636364,0,0.666666666666667,0,0.0467242050442276,1,0,1,0.133333333333333,0.545454545454545,0.0738166170142337,0,0,0,1,"no"
"1236",0.191176470588235,0.636363636363636,0.5,0.333333333333333,0,0.0359860941463873,1,1,0,0.633333333333333,0,0.00463422707712678,0.0816326530612245,0,0,1,"no"
"1737",0.308823529411765,0,1,0.333333333333333,0,0.0458114656179112,1,0,0,0.333333333333333,0.0909090909090909,0.0718305196954651,0,0.529816513761468,0.04,0.666666666666667,"yes"
"1203",0.323529411764706,0.636363636363636,0,0.333333333333333,0,0.0532476074146656,1,0,0,0.4,0.727272727272727,0.0446871896722939,0.0204081632653061,0,0,1,"no"
"407",0.323529411764706,0.818181818181818,0.5,0.666666666666667,0,0.0544556448906726,1,0,1,0.433333333333333,0.727272727272727,0.0400529625951672,0,0,0,1,"no"
"808",0.426470588235294,0.0909090909090909,0.5,0.333333333333333,0,0.0417578287539765,1,1,0,0.966666666666667,0.454545454545455,0.0731545845746442,0.0612244897959184,0,0,1,"no"
"658",0.661764705882353,0.454545454545455,0.5,0,0,0.04504637521644,0,0,0,0.333333333333333,0.636363636363636,0.037404832836809,0,0.105504587155963,0.04,0.666666666666667,"no"
"417",0.176470588235294,0.636363636363636,1,0.333333333333333,0,0.0722540637038429,0,0,0,0.933333333333333,0.0909090909090909,0.104270109235353,0.0204081632653061,0,0,1,"no"
"3248",0.455882352941176,0.0909090909090909,0,0,0,0.0652071784271352,1,0,0,0.633333333333333,0.818181818181818,0.00695134061569017,0,0,0,1,"no"
"1714",0.544117647058823,0.0909090909090909,0.5,0.333333333333333,0,0.0738647803385189,0,1,0,0.966666666666667,0.363636363636364,0.0284673949023502,0.0204081632653061,0.267201834862385,0.04,0,"no"
"1654",0.5,0.0909090909090909,0.5,0,0,0.048576529174105,0,0,0,0.9,0.454545454545455,0.127110228401192,0.0408163265306122,0.208715596330275,0.04,0.666666666666667,"yes"
"2201",0.485294117647059,0.636363636363636,0.5,0.333333333333333,0,0.0502543590018926,0,0,0,0.833333333333333,0.0909090909090909,0.0228401191658391,0.326530612244898,0,0,1,"no"
"4409",0.132352941176471,0.0909090909090909,0.5,0.333333333333333,0,0.0462275674152025,1,0,1,0.366666666666667,0.727272727272727,0.0473353194306521,0.0816326530612245,0,0,1,"no"
"4445",0.176470588235294,0.818181818181818,1,0.333333333333333,0,0.0548717466879639,0,0,0,0.0333333333333333,0.272727272727273,0.118172790466733,0,0,0,1,"no"
"805",0.308823529411765,0.363636363636364,0.5,0.666666666666667,0,0.0282009637454531,1,0,0,0.466666666666667,0.727272727272727,0.415425355842436,0.0204081632653061,0.38302752293578,0.72,0,"no"
"3082",0.485294117647059,0.818181818181818,0,0.333333333333333,0,0.0482275405699252,0,0,0,0.433333333333333,0.454545454545455,0.128765309500166,0.0816326530612245,0,0,1,"no"
"3816",0.176470588235294,0.363636363636364,0.5,0.666666666666667,0,0.0528315056173743,1,0,0,0.4,0.727272727272727,0.0304534922211188,0.0204081632653061,0.401376146788991,0.2,0,"no"
"1905",0.132352941176471,0.727272727272727,1,0.666666666666667,0,0.0444692017556811,0,0,0,0.9,1,0.0959947037404833,0.0204081632653061,0.121559633027523,0.28,0.333333333333333,"yes"
"16",0.308823529411765,0.363636363636364,0.5,0.666666666666667,0,0.0470731936484074,0,1,0,0.933333333333333,0.0909090909090909,0.0612380006620324,0.0204081632653061,0,0,1,"no"
"2063",0.147058823529412,0.0909090909090909,0.5,1,0,0.0509926041261191,1,0,0,0.166666666666667,0.727272727272727,0.138364779874214,0,0.41743119266055,0.04,0,"no"
"578",0.279411764705882,0.363636363636364,0.5,0.666666666666667,0,0.0369793694044375,1,0,0,0.666666666666667,0.454545454545455,0.175107580271433,0,0,0,1,"no"
"1292",0.529411764705882,0.818181818181818,0,0.333333333333333,0,0.0452879827116415,1,1,0,0.8,0.0909090909090909,0.0360807679576299,0.0408163265306122,0,0,1,"no"
"3179",0.235294117647059,0,0.5,0.333333333333333,0,0.0550193957128092,0,1,0,0.8,0.454545454545455,0.105263157894737,0,0,0,1,"no"
"2624",0.191176470588235,0.545454545454545,0.5,0,0,0.048308076401659,1,0,0,0.166666666666667,0.0909090909090909,0.0566037735849057,0,0,0,1,"no"
"3775",0.220588235294118,0.0909090909090909,0.5,0.333333333333333,0,0.061891786687427,1,0,1,0.633333333333333,0.727272727272727,0.0383978814961933,0,0,0,1,"no"
"1668",0.205882352941176,0.0909090909090909,0.5,0.333333333333333,0,0.0398249687923652,1,1,1,0.733333333333333,0.727272727272727,0.00827540549486925,0.0408163265306122,0,0,1,"no"
"3846",0.176470588235294,0.0909090909090909,0.5,0.333333333333333,0,0.0645360464960202,1,1,1,0.733333333333333,0.727272727272727,0.0513075140681893,0.0408163265306122,0,0,1,"no"
"1522",0.279411764705882,0.0909090909090909,0.5,0.333333333333333,0,0.0667910497845667,1,0,0,0.4,0,0.070506454816286,0.0408163265306122,0.376146788990826,0.04,0,"no"
"1123",0.191176470588235,0.818181818181818,0.5,0.666666666666667,0,0.0993543710822674,0,0,0,0.833333333333333,0.727272727272727,0.0364117841774247,0.122448979591837,0.330275229357798,0.12,0,"no"
"1278",0.397058823529412,0,0,0.333333333333333,0,0.0744285311606556,0,0,0,0.4,0.272727272727273,0.0387288977159881,0,0,0,1,"yes"
"2943",0.220588235294118,0.818181818181818,0.5,0.666666666666667,0,0.0517711171662125,1,1,0,0.566666666666667,0.818181818181818,0.0178748758689176,0.0204081632653061,0,0,1,"no"
"1524",0.220588235294118,0.818181818181818,1,0.333333333333333,0,0.0737037086750513,1,0,0,0.833333333333333,0.727272727272727,0.0122476001324065,0,0,0,1,"no"
"1185",0.264705882352941,0.818181818181818,0.5,0.333333333333333,0,0.0502409363632703,0,0,0,0.866666666666667,0.0909090909090909,0.0496524329692155,0.0612244897959184,0,0,1,"no"
"226",0.191176470588235,0.636363636363636,1,0.333333333333333,0,0.0499187930363351,1,0,1,0.166666666666667,0.727272727272727,0.0738166170142337,0,0,0,1,"no"
"804",0.558823529411765,0.272727272727273,1,0.333333333333333,0,0.0478785519657454,0,0,0,0.233333333333333,0.909090909090909,0.222442899702085,0,0,0,1,"no"
"2906",0.176470588235294,0.818181818181818,0,0.333333333333333,0,0.0471805747573858,1,0,0,0.566666666666667,0.454545454545455,0.0470043032108573,0,0,0,1,"no"
"837",0.529411764705882,0.272727272727273,0.5,0,0,0.0446839639736379,0,0,1,0.633333333333333,0.545454545454545,0.0198609731876862,0,0,0,1,"no"
"851",0.205882352941176,0.363636363636364,0.5,0.666666666666667,0,0.0464557522717816,0,0,1,0.633333333333333,0.727272727272727,0.236014564713671,0,0,0,1,"no"
"3586",0.205882352941176,0.181818181818182,0.5,0.333333333333333,0,0.0428853303982497,1,1,1,0.866666666666667,0.727272727272727,0.138033763654419,0.0408163265306122,0,0,1,"no"
"1469",0.279411764705882,0.363636363636364,0.5,0.666666666666667,0,0.0444692017556811,1,0,0,0.4,0.727272727272727,0.176431645150612,0.0816326530612245,0.348623853211009,0.08,0,"no"
"3667",0.191176470588235,0.636363636363636,0.5,0.333333333333333,0,0.0449792620233285,1,0,0,0.466666666666667,0.727272727272727,0.24495200264813,0,0,0,1,"yes"
"1121",0.426470588235294,0.181818181818182,0.5,0.333333333333333,0,0.0542006147568489,0,1,0,0.3,0.454545454545455,0.0334326381992718,0,0,0,1,"no"
"2468",0.191176470588235,0.636363636363636,1,0.333333333333333,0,0.0390733010295164,1,0,0,0.533333333333333,0,0.0433631247931149,0,0,0,1,"no"
"2098",0.485294117647059,0.363636363636364,0,0.666666666666667,0,0.0451403336867962,1,0,1,0.366666666666667,0.545454545454545,0.0264812975835816,0.0408163265306122,0,0,1,"no"
"137",0.147058823529412,0,1,0.333333333333333,0,0.0502140910860257,1,1,0,0.2,0.727272727272727,0.0165508109897385,0,0.396788990825688,0.08,0,"no"
"3561",0.176470588235294,0.0909090909090909,0.5,0.333333333333333,0,0.0652071784271352,1,1,0,0.4,0.727272727272727,0.0671962926183383,0,0,0,1,"no"
"1360",0.235294117647059,0.272727272727273,0.5,0,0,0.0444692017556811,1,0,0,0.433333333333333,0.454545454545455,0.111221449851043,0.0408163265306122,0,0,1,"no"
"1691",0.397058823529412,0,1,0.333333333333333,0,0.0545496033610287,1,0,1,0.4,0.727272727272727,0.033101621979477,0.0204081632653061,0,0,1,"no"
"3921",0.338235294117647,0.818181818181818,0.5,0.333333333333333,0,0.0526972792311513,1,0,0,0.333333333333333,0.727272727272727,0.141674942072162,0.0204081632653061,0,0,1,"no"
"2160",0.205882352941176,0.636363636363636,0.5,0.333333333333333,0,0.0496503402638891,0,0,0,0.366666666666667,0.818181818181818,0.0824230387288977,0,0.106651376146789,0.16,0,"yes"
"3262",0.191176470588235,0.0909090909090909,0.5,0,0,0.045355095904753,0,0,0,0.6,0.818181818181818,0.0794438927507448,0,0,0,1,"no"
"510",0.161764705882353,0.0909090909090909,1,0.333333333333333,0,0.0486973329217057,0,0,0,0.733333333333333,0.545454545454545,0.464415756372062,0,0,0,1,"yes"
"1049",0.220588235294118,0.636363636363636,0.5,0.333333333333333,0,0.0624152695936967,0,0,0,0.533333333333333,0.181818181818182,0.107911287653095,0.0204081632653061,0.146788990825688,0.12,0.666666666666667,"yes"
"848",0.514705882352941,0.454545454545455,0.5,0,0,0.0444692017556811,1,0,0,0.333333333333333,0.454545454545455,0.0513075140681893,0.0204081632653061,0,0,1,"no"
"3427",0.308823529411765,0.545454545454545,0.5,0,0,0.072348022174199,1,0,0,0.4,0.727272727272727,0.118834822906322,0,0.19954128440367,0.96,0.333333333333333,"no"
"3363",0.0294117647058824,0.727272727272727,1,0.333333333333333,0,0.0445497375874149,0,0,1,0.266666666666667,0.727272727272727,0.204568023833168,0,0,0,1,"no"
"653",0.455882352941176,0.545454545454545,0,0.666666666666667,0,0.0452611374343969,1,0,1,0.9,0.727272727272727,0.0208540218470705,0.0204081632653061,0,0,1,"no"
"904",0.220588235294118,0,0.5,0.666666666666667,0,0.0449389941074616,1,0,0,0.466666666666667,0.909090909090909,0.0238331678252234,0,0.0802752293577982,0.08,0,"no"
"1594",0.455882352941176,0.636363636363636,0.5,0.333333333333333,0,0.0655695896699373,1,0,0,0.266666666666667,0.454545454545455,0.0599139357828534,0,0,0,1,"no"
"1573",0.264705882352941,0.0909090909090909,0.5,0.333333333333333,0,0.0716231996885948,1,0,0,0.3,0.454545454545455,0.0695134061569017,0,0,0,1,"no"
"3362",0.5,0.818181818181818,0.5,0,0,0.136266627293593,1,0,0,0.6,0.818181818181818,0.0241641840450182,0,0,0,1,"no"
"2147",0.235294117647059,0.545454545454545,0.5,0.333333333333333,0,0.163702500637575,0,0,0,0.666666666666667,0.818181818181818,0.00959947037404833,0.0408163265306122,0,0,1,"no"
"2672",0.191176470588235,0.363636363636364,1,0.666666666666667,0,0.0508315324626515,1,0,0,0.2,0.0909090909090909,0.0284673949023502,0.0408163265306122,0,0,1,"no"
"455",0.367647058823529,0.363636363636364,0.5,0.666666666666667,0,0.0551401994604099,0,0,0,0.9,0.0909090909090909,0.0314465408805031,0.469387755102041,0,0,1,"no"
"352",0.235294117647059,0.363636363636364,0.5,0.666666666666667,1,0.0448987261915947,1,0,0,0.666666666666667,0.818181818181818,0.0582588546838795,0,0,0,1,"no"
"3716",0.470588235294118,0,0.5,0.333333333333333,0,0.0842941705480463,0,0,1,0.533333333333333,0.545454545454545,0.0261502813637868,0.0204081632653061,0,0,1,"no"
"2956",0.441176470588235,0.818181818181818,0.5,0.333333333333333,0,0.212668286331727,0,0,0,0.4,0.0909090909090909,0.0241641840450182,0.142857142857143,0,0,1,"no"
"371",0.573529411764706,0.272727272727273,0.5,0.666666666666667,0,0.0511402531509644,0,0,1,0.333333333333333,0.545454545454545,0.0443561734524992,0.0816326530612245,0,0,1,"no"
"509",0.323529411764706,0.0909090909090909,1,0.333333333333333,0,0.0502140910860257,1,0,0,0.366666666666667,0.727272727272727,0.0291294273419398,0,0,0,1,"no"
"3657",0.205882352941176,0.727272727272727,1,1,0,0.124588931692192,0,0,0,0.1,1,0.050314465408805,0.0204081632653061,0.146788990825688,0.32,0,"no"
"3472",0.397058823529412,0.0909090909090909,0.5,0,0,0.0617978282170709,1,0,0,0.433333333333333,0.727272727272727,0.0456802383316783,0.0408163265306122,0.298165137614679,0.68,0,"no"
"184",0.308823529411765,0,0,0.333333333333333,0,0.0445497375874149,0,0,1,0.333333333333333,0.545454545454545,0.0450182058920887,0,0,0,1,"no"
"3306",0.308823529411765,0.0909090909090909,1,0.333333333333333,0,0.044509469671548,0,0,0,0.6,0.818181818181818,0.329030122476001,0,0,0,1,"yes"
"2376",0.102941176470588,0.909090909090909,1,0.333333333333333,0,0.052818082978752,0,0,0,0.9,0.363636363636364,0.478980470043032,0.0204081632653061,0,0,1,"yes"
"1994",0.308823529411765,0.363636363636364,0.5,1,0,0.050093287338425,1,0,0,0.3,0.454545454545455,0.113538563389606,0,0,0,1,"no"
"534",0.397058823529412,0.818181818181818,0,0.333333333333333,0,0.0908444181957289,1,0,1,0.433333333333333,0.727272727272727,0.186031115524661,0.0204081632653061,0,0,1,"no"
"3402",0.191176470588235,0.909090909090909,1,0.666666666666667,0,0.0489792083327741,1,0,1,0.233333333333333,0.727272727272727,0.0446871896722939,0,0,0,1,"no"
"3689",0.279411764705882,0.909090909090909,0.5,0.333333333333333,0,0.035435765962873,1,0,1,0.833333333333333,0.727272727272727,0.119165839126117,0,0,0,1,"no"
"241",0.220588235294118,0,1,0.333333333333333,0,0.0444826243943034,1,0,0,0.7,0.454545454545455,0.158556769281695,0.122448979591837,0,0,1,"no"
"4480",0.294117647058824,0,1,0.333333333333333,0,0.0466570918511161,1,0,0,0.966666666666667,0.363636363636364,0.0340946706388613,0.0204081632653061,0,0,1,"no"
"2016",0.308823529411765,0.363636363636364,1,0.666666666666667,0,0.0444692017556811,1,0,0,0.733333333333333,0.272727272727273,0.0741476332340285,0.0204081632653061,0.209862385321101,0.24,0,"yes"
"1649",0.573529411764706,0.909090909090909,0.5,0.666666666666667,0,0.0544556448906726,0,0,0.5,0.9,0.363636363636364,0.0112545514730222,0,0,0,1,"no"
"1429",0.338235294117647,0.636363636363636,0.5,0.333333333333333,0,0.0483886122333928,1,0,0,0.333333333333333,0.727272727272727,0.0721615359152599,0.0408163265306122,0,0,1,"no"
"3403",0.191176470588235,0.363636363636364,1,0.666666666666667,0,0.0462275674152025,0,0,1,0.0666666666666667,0.545454545454545,0.0870572658060245,0.0408163265306122,0,0,1,"no"
"3120",0.132352941176471,0.818181818181818,0.5,0.333333333333333,0,0.0475832539160548,1,1,0,0.933333333333333,0.363636363636364,0.0225091029460444,0,0.30045871559633,0.04,0,"no"
"1767",0.382352941176471,0.818181818181818,0.5,0.333333333333333,0,0.0634622354062362,1,0,0,0.766666666666667,0.454545454545455,0.101621979476994,0,0,0,1,"no"
"1665",0.264705882352941,0.0909090909090909,0.5,0.333333333333333,0,0.0462409900538248,0,0,1,0.866666666666667,0.727272727272727,0.109897384971864,0.0204081632653061,0,0,1,"no"
"2944",0.25,0.0909090909090909,0.5,0.333333333333333,0,0.0537039771278238,1,0,1,0.166666666666667,0.727272727272727,0.0562727573651109,0.0204081632653061,0,0,1,"no"
"959",0.235294117647059,0.818181818181818,1,0.333333333333333,0,0.0437846471859438,0,0,1,0.0333333333333333,0.454545454545455,0.0430321085733201,0.0204081632653061,0,0,1,"no"
"479",0.235294117647059,0.636363636363636,0.5,0.333333333333333,0,0.0639722956738836,1,0,1,0.9,0.727272727272727,0.0645481628599801,0,0,0,1,"no"
"3325",0.191176470588235,0.363636363636364,1,0.666666666666667,0,0.0516771586958564,0,0,1,0.933333333333333,0.727272727272727,0.0605759682224429,0.0408163265306122,0,0,1,"no"
"3540",0.132352941176471,0,1,0.333333333333333,0,0.0470060804552959,1,0,0,1,0.454545454545455,0.0211850380668653,0.0204081632653061,0,0,1,"no"
"3521",0.191176470588235,0.363636363636364,1,0.666666666666667,0,0.0491268573576194,1,0,0,0.566666666666667,0.727272727272727,0.0691823899371069,0,0.303899082568807,0.24,0,"no"
"2447",0.161764705882353,0.0909090909090909,0.5,0.333333333333333,0,0.0440933678742567,1,0,0,0.566666666666667,0.727272727272727,0.0926845415425356,0.0204081632653061,0.426605504587156,0.04,0,"no"
"2539",0.367647058823529,0.363636363636364,0.5,0.333333333333333,0,0.0210332747211447,1,0,1,0.633333333333333,0.545454545454545,0.0708374710360808,0,0,0,1,"no"
"3883",0.279411764705882,0.363636363636364,0.5,0.666666666666667,0,0.060549522825197,1,0,0,0.0333333333333333,0.272727272727273,0.0195299569678914,0,0,0,1,"no"
"1285",0.323529411764706,0.0909090909090909,0.5,0,0,0.0558650219460141,1,0,1,0.466666666666667,0.727272727272727,0.0225091029460444,0,0,0,1,"no"
"1732",0.573529411764706,0.454545454545455,0.5,0.333333333333333,0,0.0476235218319217,0,0,0,0.866666666666667,0.0909090909090909,0.0278053624627607,0.0612244897959184,0,0,1,"no"
"132",0.264705882352941,0.0909090909090909,0.5,0,0,0.0444692017556811,1,0,1,0.833333333333333,0.727272727272727,0.0066203243958954,0,0,0,1,"no"
"146",0.235294117647059,0.363636363636364,0.5,0.666666666666667,0,0.045892001449645,0,1,0,0.333333333333333,0.0909090909090909,0.193313472360146,0.0204081632653061,0,0,1,"no"
"458",0.0882352941176471,0.636363636363636,1,0.333333333333333,0,0.0498651024818459,0,1,0,0.2,0.454545454545455,0.0860642171466402,0,0,0,1,"no"
"1513",0.117647058823529,0,1,0.333333333333333,0,0.0933007610636099,0,0,0,0.333333333333333,0.454545454545455,0.0883813306852036,0.0816326530612245,0,0,1,"no"
"3934",0.294117647058824,0.636363636363636,1,0.333333333333333,0,0.0507912645467846,0,0,1,0.466666666666667,0.909090909090909,0.00033101621979477,0,0,0,1,"no"
"816",0.191176470588235,0.0909090909090909,0.5,0.333333333333333,0,0.0505899249674501,0,0,0,0.366666666666667,0.727272727272727,0.0387288977159881,0,0,0,1,"no"
"2324",0.308823529411765,0.545454545454545,0.5,0.333333333333333,0,0.0444960470329257,0,0,0,0.7,0.0909090909090909,0.0638861304203906,0.0816326530612245,0,0,1,"no"
"1291",0.220588235294118,0.0909090909090909,0.5,0,0,0.0455295902068429,1,0,0,0.433333333333333,0.727272727272727,0.133068520357498,0.0204081632653061,0,0,1,"no"
"3869",0.176470588235294,0,1,0.333333333333333,0,0.0390061878364049,0,1,0,0.2,0.454545454545455,0.074809665673618,0,0,0,1,"no"
"3299",0.117647058823529,0.818181818181818,1,0.666666666666667,0,0.0553146937624998,1,0,0,0.466666666666667,0.727272727272727,0.190003310162198,0,0.418577981651376,0.04,0.333333333333333,"no"
"1595",0.602941176470588,0.909090909090909,0,0.333333333333333,0,0.0496369176252668,1,0,0,0.1,0.272727272727273,0.0251572327044025,0,0,0,1,"no"
"3581",0.279411764705882,0.181818181818182,0.5,0.666666666666667,0,0.134454571079583,1,0,1,0.666666666666667,0.727272727272727,0.0665342601787488,0.0204081632653061,0,0,1,"no"
"3933",0.0882352941176471,0.363636363636364,0.5,0.666666666666667,0,0.0412209232090844,1,1,0,0.566666666666667,0.727272727272727,0.197285666997683,0.0612244897959184,0.381880733944954,0.16,0.333333333333333,"yes"
"1327",0.470588235294118,0.636363636363636,0.5,1,0,0.122333928403646,1,0,1,0.933333333333333,0.727272727272727,0.0473353194306521,0.0204081632653061,0,0,1,"no"
"589",0.323529411764706,0.0909090909090909,0.5,0.333333333333333,0,0.0410330062683722,1,0,1,0.0666666666666667,0.545454545454545,0.0473353194306521,0.0204081632653061,0,0,1,"no"
"4336",0.264705882352941,0.636363636363636,1,0.333333333333333,0,0.0458785788110227,0,1,1,0.533333333333333,0.545454545454545,0.0847401522674611,0.0612244897959184,0,0,1,"no"
"818",0.264705882352941,0.636363636363636,1,0.333333333333333,0,0.0411940779318398,0,0,1,0.0666666666666667,0.454545454545455,0.05759682224429,0,0,0,1,"no"
"821",0.455882352941176,0.363636363636364,0.5,0.333333333333333,1,0.0501201326156696,0,0,0,0.633333333333333,0.818181818181818,0.00595829195630586,0.0816326530612245,0,0,1,"no"
"4044",0.294117647058824,0.636363636363636,0,0.333333333333333,0,0.0482543858471698,1,0,0,0.533333333333333,0.454545454545455,0.07911287653095,0,0,0,1,"no"
"4097",0.102941176470588,0.181818181818182,0.5,0.666666666666667,0,0.0449658393847062,1,1,0,0.166666666666667,0.727272727272727,0.0671962926183383,0,0.41743119266055,0.08,0,"no"
"3519",0.294117647058824,0.545454545454545,0.5,0.333333333333333,0,0.0448853035529724,1,0,0,0.633333333333333,0.818181818181818,0.0188679245283019,0.0204081632653061,0.208715596330275,0.16,0,"no"
"1977",0.117647058823529,0.0909090909090909,1,0.333333333333333,0,0.0459859599200011,0,0,0,0.7,0.454545454545455,0.0115855676928169,0.326530612244898,0,0,1,"no"
"3778",0.102941176470588,0.0909090909090909,1,0.333333333333333,0,0.0497845666501121,1,0,1,0.9,0.727272727272727,0.0986428334988414,0,0,0,1,"no"
"2791",0.264705882352941,0.818181818181818,1,0.333333333333333,0,0.0503080495563818,1,0,1,0.833333333333333,0.727272727272727,0.0681893412777226,0,0,0,1,"no"
"3064",0.220588235294118,0.0909090909090909,0.5,0.333333333333333,0,0.0514221285620327,1,0,0,0.333333333333333,0.727272727272727,0.0668652763985435,0,0,0,1,"no"
"3076",0.411764705882353,0.0909090909090909,0.5,0.333333333333333,0,0.0885625696299379,0,0,0,1,0.454545454545455,0.0807679576299239,0.0816326530612245,0,0,1,"no"
"1579",0.308823529411765,0.363636363636364,0.5,0.666666666666667,0,0.0584421685614958,1,0,1,0.366666666666667,0.545454545454545,0.0228401191658391,0,0,0,1,"no"
"1100",0.573529411764706,0.272727272727273,0.5,0,0,0.115313888404182,1,0,1,0.1,0.545454545454545,0.25124131082423,0.0612244897959184,0,0,1,"no"
"1270",0.117647058823529,0.818181818181818,1,0.333333333333333,0,0.0465899786580046,0,0,1,0,0.454545454545455,0.213836477987421,0.0204081632653061,0,0,1,"yes"
"3072",0.220588235294118,0.818181818181818,1,0.333333333333333,0,0.0491268573576194,1,0,0,0.166666666666667,0.272727272727273,0.0496524329692155,0.0204081632653061,0.227064220183486,0.24,0,"no"
"784",0.588235294117647,0.0909090909090909,0.5,0,0,0.0468718540690729,1,0,1,0.133333333333333,0.727272727272727,0.0168818272095333,0.0408163265306122,0,0,1,"no"
"4257",0.220588235294118,0.272727272727273,0.5,0,0,0.0837841102803989,0,0,0,0.433333333333333,0.0909090909090909,0.170142336974512,0.0204081632653061,0,0,1,"yes"
"1116",0.323529411764706,0,0.5,0.333333333333333,0,0.113058885115636,1,0,0,0.4,0,0.0751406818934128,0,0,0,1,"no"
"3214",0.441176470588235,0,0.5,0.333333333333333,0,0.222037288090093,0,1,0.5,0.233333333333333,0.454545454545455,0.0241641840450182,0.0204081632653061,0,0,1,"no"
"2443",0.382352941176471,0.818181818181818,0.5,0.333333333333333,0,0.0460530731131126,1,0,1,0.2,0.727272727272727,0.0675273088381331,0.0204081632653061,0,0,1,"no"
"2512",0.705882352941177,0.454545454545455,0.5,0,0,0.0753546932255943,0,0,0,0.5,0,0.0397219463753724,0,0,0,1,"no"
"3022",0.352941176470588,0.0909090909090909,0.5,0,0,0.0452745600730192,0,0,0,0.233333333333333,0.727272727272727,0.159880834160874,0.0204081632653061,0.422018348623853,0.08,0.333333333333333,"no"
"619",0.161764705882353,0.818181818181818,0.5,0.666666666666667,0,0.0655427443926927,1,0,0,0.833333333333333,0.727272727272727,0.0847401522674611,0,0,0,1,"no"
